    825.17191247      12.25383767     412.75075237
    202.09708540     520.16274376     199.99297066
    742.93542641     123.49870294      92.79856276
    694.95192203     954.97114256     482.22116962
    553.18805834     595.65204596     551.33006561
    266.62992838     642.70039585     100.05329042
    549.51943017     410.40948332     247.50062090
    961.98541902     481.15036892     694.25040935
    867.76231037     882.73945958     184.47286365
    772.32101689     691.99717682     654.73004787
    992.32858372     349.03533400     956.56360078
    133.96770793     399.33082573      88.93748563
    773.06287632     351.43138019     140.02244600
    299.70994792     281.85782548     842.20566779
    431.69651387     821.27637361     719.54115607
    904.17977744     299.81384440     950.65862683
    357.24993812     442.66224487      42.47961987
    842.94715004     226.12129581     192.01130289
    567.07944189     592.79986825     359.50917488
    804.49403255     691.19783337     507.20684813
    515.71173198     396.46669356     225.09468031
    254.28492448     752.18613248     870.13998109
     47.91454833     162.23226076     971.28288400
    719.29196302     420.61875361     328.21003875
    290.52156969     160.18630292     304.02629604
    252.12004327     430.03209561     460.29321405
    131.20498794     824.34950947     637.60660944
    625.49647718     440.35615327     935.45796207
    645.71429540      65.86798423     166.29202951
    381.56721340     983.53346856     769.95751391
    549.43085767     777.52253682     645.34008347
    423.11744970     671.97807211     131.58760040
    241.96850054     247.00601131     677.47317426
    382.07412529     650.00745126     548.31108896
    230.78283771     291.63975236       0.15555229
    523.30859170     415.71866088     464.47206962
     43.21099447     328.15517500     148.04855834
    519.82373256      32.14174837     330.94598787
    209.21820086     766.72573982     767.15346648
    351.57927701     691.84638825     790.28954999
    862.24729515     284.42483222     921.15864294
    247.18409695      13.68008322     913.31184279
    877.47209839     339.39193112      74.48810622
    334.97717759     598.47268257     249.20630746
    673.55770882     589.31785011     270.70219827
    614.36734563      64.26999022     530.37599080
    383.04856251     665.10682677     491.89799022
    595.26713453     746.88254285     675.93623450
    850.95113416     428.45546754     206.36477191
    921.60121255     514.57042737     265.28695564
    271.35996207     997.87410255     675.23325639
    856.64208832     583.57840105     329.52170881
     29.27734099     484.41212414     935.71179031
     67.05903638     854.89767876     793.22591927
    173.82212504     961.42381195     251.19322271
    270.04162887     993.68217773     589.65635886
    748.02510149     960.60312025     906.64566444
    739.54193934      27.13915567     802.25752005
    854.10700499     460.57321991     372.72154138
    816.23747564     764.58858548     992.90868314
    582.39064346     239.54466229     185.72570346
    976.43283428     543.46420781     503.89799965
     61.22436331     897.19012841     385.17275377
    677.86344685     354.42334896     925.27779188
    756.22854044     656.18750903     450.43754971
    243.82253096     423.48274143     202.18646862
    147.97804837     330.30184141      57.88077929
    166.86595891     474.43515410     542.13955744
    289.84592263      51.04286738     395.71852628
    292.69984983     812.02372388     357.52423124
    964.40184673     127.78938707       7.43246498
    263.06643210     816.36118228     143.84816966
    492.93803912     244.69297065     957.99800146
     97.96471340      66.50666523     481.37446143
    496.84018665     327.37220746     917.43890751
    701.83807504     503.25303874     440.42166157
    705.12036640     541.97580719     554.75766191
     76.56599212     878.93897615     516.17139881
    987.39136289     831.63502385     166.74128322
    841.27117826     547.99417432     844.62960756
    909.75449649     331.14428368     817.59571276
    841.13531878     557.69435016     961.30278099
    436.73079435      72.41058493     689.81420514
     93.41801428     232.38992702     393.01700070
    595.81277501     508.05977290     359.80972106
    858.51716337     615.84016430     744.04613615
    933.07925664     425.64138976     295.78344677
    825.30953308     168.94319475     138.08776910
    420.74711966     758.12826387     792.52727274
    977.32245595     321.98179295     754.83772799
    295.80152747     861.73094663     142.44435874
    454.20269829      86.63612888     499.67520800
    144.69075955     831.76868308     112.01999668
    134.46057827     322.18751839     143.12539675
    227.63850690      41.22092390     682.72718586
    406.37617670     784.75015181     536.27219262
    428.27418234     886.67056332     707.34573747
    777.50340187     508.54324759     183.41030701
    720.08414367     703.52274212     459.35755012
    536.25651753     154.00093009     919.19096136
    106.72684764     480.58711480     318.10092149
    920.38550550     872.52374639     491.33288324
    521.01982735     349.03485205     577.02995445
      2.94064870     809.62353331     272.15767245
    342.72426616     780.23829580     422.34479888
    293.63209256      86.36230933     863.29018272
    886.27607929      74.57960121     565.30739859
    532.62091499     106.07202216     506.60564169
    179.85102310     228.75832265     842.48764945
      5.62150218     759.71830579     149.51705707
    752.47649930     344.08262062     756.14521455
    936.42341389     465.03756031     942.82775463
      4.18253010     147.57803788     996.60477321
    126.74142473     649.55801407       5.87285776
    576.52463605      61.63633105     689.92435825
    150.58861354     765.27361328       8.44350690
    464.47636209     715.18381625     847.33316807
    121.44810107     961.98515918      94.39974562
    920.27342549     910.02053810      44.92523570
     35.15483627     140.29782831     128.55582271
    985.32426543     121.54252833      12.25947077
     30.88639911     307.31376461     924.88637517
     58.43638352     985.60036439     222.65878703
    771.56104090     637.71231549     953.61840164
     35.46214431     469.64974677     642.06460707
    559.54355074     921.81602815     579.84587670
    454.21759712     107.70981484     226.23355232
    160.81847072     374.23523300     468.31727515
    726.58877760     741.12873140     338.47202795
    341.59275998     376.08552509     800.06806962
    585.56532980     692.37380786     278.85809181
    596.49798255      62.33733104     821.82757781
    626.41444505     676.86835009     558.68903853
    126.36003975     344.92905687     475.80742672
    456.10024801     895.42086464     178.23462848
     21.38845763      22.44181606     387.79119001
    344.54324811     434.70430162     933.17813330
    733.18809864     699.37383742     696.97938007
    511.68195881      84.57037159     589.40094225
    801.07675251     738.37098095     725.62097233
    709.44292504     838.68164608     158.31295315
    981.57837753     403.29391435     958.45663359
    248.45729920     874.51784307     767.94908511
