876.188	54.3321	931.023
661.858	193.953	16.4494
221.009	985.25	986.007
568.187	838.884	752.047
315.79	157.576	223.626
236.696	989.037	359.08
670.539	364.851	187.218
281.402	737.14	322.045
317.88	278.695	117.376
68.5499	849.838	540.521
895.215	918.228	841.891
658.981	610.763	978.442
606.864	756.036	764.518
560.983	155.444	348.323
3.43891	475.317	841.18
444.041	720.207	783.559
397.343	293.043	36.7364
746.954	357.224	488.813
81.9463	134.801	521.947
962.256	945.142	146.176
139.037	650.014	31.3503
223.421	349.325	674.455
629.994	477.434	823.772
448.825	25.3127	160.93
709.762	628.874	362.334
601.308	789.508	982.048
531.75	63.0721	586.897
211.028	175.75	621.25
524.218	143.869	537.299
762.266	286.566	237.616
93.4329	88.4818	405.785
457.935	912.276	301.452
615.824	818.68	411.684
182.766	687.283	748.569
178.273	247.018	869.054
652.672	959.996	140.4
817.836	116.504	902.032
425.345	872.608	352.475
401.783	713.42	735.238
826.038	571.18	690.984
961.563	360.175	965.69
626.158	265.438	289.898
590.305	994.728	949.665
801.678	774.765	29.5169
580.351	281.027	540.076
865.72	852.053	514.118
234.539	234.334	805.93
722.42	724.677	413.175
793.523	786	570.849
146.568	357.645	682.68
331.578	392.078	249.179
14.5526	537.072	595.808
138.479	970.592	256.049
108.354	666.785	896.517
98.7343	987.557	798.479
223.491	51.4527	411.843
765.4	792.808	334.137
122.165	394.306	349.598
83.4512	992.685	831.692
201.957	639.419	506.55
818.155	448.557	999.154
55.3502	702.661	423.322
980.179	183.133	802.902
48.2523	696.618	97.2107
682.725	322.862	788.916
63.6809	62.3457	425.952
122.828	810.867	655.083
405.101	383.661	434.806
142.197	671.36	818.132
822.339	569.987	275.276
418.073	571.786	193.331
232.321	582.208	341.016
64.8611	359.932	932.848
358.836	642.313	414.217
624.732	906.432	210.908
41.5326	840.087	517.498
640.092	591.843	879.839
357.723	527.377	798.112
14.7799	226.777	267.385
300.643	132.118	971.814
651.414	680.421	874.367
686.613	379.097	522.088
974.618	44.4557	249.955
465.893	663.687	429.633
768.993	563.123	744.985
487.475	679.173	994.416
454.56	477.022	309.566
764.185	995.044	649.301
551.039	70.2634	296.842
939.357	442.521	318.227
215.306	523.188	521.043
305.324	361.319	439.762
457.055	977.736	340.214
158.88	961.34	517.948
164.649	192.346	484.965
945.474	776.156	472.921
235.813	439.692	564.89
206.338	65.1818	214.324
542.785	468.668	758.384
39.3961	602.564	354.73
78.0776	449.257	416.467
614.779	588.969	421.555
70.3541	290.457	195.001
746.016	39.9033	6.50257
877.539	360.524	925.3
641.701	990.755	145.32
860.844	477.089	904.091
353.67	774.633	703.682
537.663	191.373	290.13
38.2988	903.111	480.9
465.79	178.634	219.73
407.992	295.702	465.502
535.46	893.142	776.481
192.698	307.526	182.092
335.491	464.291	812.531
998.79	287.959	886.971
665.061	795.87	195.828
736.726	915.988	591.187
53.7582	352.173	607.139
381.234	154.319	211.653
278.58	184.401	257.815
775.349	937.219	98.7166
556.964	868.845	337.438
859.707	783.055	236.751
816.294	52.5261	106.582
974.775	656.785	804.864
257.692	243.359	153.979
486.847	680.62	819.22
179.707	809.344	118.902
664.641	508.037	471.35
871.855	465.275	433.067
659.842	642.006	546.595
943.892	42.1308	502.1
590.039	978.977	301.939
918.385	846.247	284.948
686.458	794.29	933.498
484.429	340.936	103.32
47.5533	113.222	242.06
237.018	784.775	692.378
116.248	392.475	208.027
470.961	968.462	203.135
979.228	707.305	783.95
636.905	518.781	804.506
879.597	839.354	464.708
248.275	508.061	629.203
786.455	225.475	513.762
365.839	49.7536	57.9092
836.661	238.62	423.451
666.027	177.289	158.256
632.272	348.397	734.878
905.092	445.437	6.37306
546.911	706.376	430.692
761.85	193.518	657.089
356.287	75.422	34.6792
361.259	294.638	649.447
549.721	915.084	241.982
268.974	382.678	195.554
648.734	121.983	920.361
411.867	574.122	635.115
938.176	939.112	308.954
736.066	310.1	236.729
195.245	240.616	6.36797
577.561	145.19	949.788
600.33	838.049	26.0469
279.018	10.0474	633.541
879.688	1.63923	952.799
743.548	730.861	869.437
522.75	262.778	121.448
933.671	470.232	562.785
607.442	147.309	193.456
485.461	816.158	843.938
853.066	436.938	952.532
31.2498	850.956	204.437
358.837	324.111	179.28
940.168	505.001	669.384
613.378	232.183	445.41
380.292	13.1647	13.6503
329.566	10.6577	723.495
282.419	517.038	324.978
695.816	616.643	657.253
919.931	338.652	461.352
611.794	514.902	488.269
96.1781	66.3737	412.743
137.966	445.617	895.602
255.708	112.261	346.233
186.403	798.396	586.365
850.304	610.202	657.92
311.17	481.911	634.114
630.038	193.867	749.213
249.277	347.401	962.185
462.425	978.666	237.434
348.758	242.898	937.532
129.184	44.9419	275.119
3.73605	397.879	48.4778
533.083	291.563	686.318
389.743	704.936	55.5205
698.201	798.691	434.273
239.328	589.149	374.278
378.44	738.448	338.12
567.256	256.818	998.051
747.207	237.68	732.983
130.538	212.257	68.8239
282.665	884.025	531.761
890.742	526.494	358.818
376.521	677.107	960.943
519.312	588.915	211.533
844.539	458.896	14.3871
467.952	516.628	568.423
569.457	965.609	409.528
296.408	861.868	325.505
473.161	37.6715	519.701
623.911	658.864	729.159
212.288	877.113	232.882
224.208	613.04	407.411
195.175	557.517	882.382
915.434	15.5164	339.063
328.15	35.6646	81.7375
70.3105	369.844	71.331
642.027	723.617	250.526
113.297	385.469	589.376
921.153	186.637	436.104
821.45	191.552	279.316
802.356	205.937	534.287
18.319	756.415	329.18
296.094	252.217	832.828
293.223	315.69	853.14
390.877	792.922	320.367
927.54	768.747	470.702
476.173	151.478	286.304
372.846	906.924	802.891
951.878	233.636	412.595
746.68	552.038	361.844
493.665	803.373	250.421
926.063	459.123	92.6914
327.336	985.921	529.568
702.892	138.873	990.329
870.992	939.553	502.544
367.165	872.843	945.332
382.98	557.074	638.337
389.582	325.416	346.717
259.834	432.855	370.133
294.999	818.102	865.001
350.108	777.802	775.379
815.582	73.9101	656.573
693.007	304.043	367.236
218.23	776.682	118.491
172.381	81.5666	261.505
755.678	773.611	695.507
616.343	757.827	824.715
774.499	505.177	46.6766
37.9073	376.845	31.4468
722.743	387.58	855.539
180.622	228.578	609.944
312.811	125.206	184.532
482.915	623.588	450.886
493.759	815.871	618.652
154.112	981.002	697.076
999.641	299.624	231.121
725.671	551.154	237.066
414.955	617.665	331.118
894.737	749.768	294.589
403.452	388.56	643.22
14.9605	192.591	493.105
369.466	668.551	988.418
312.484	554.99	579.66
77.9908	20.5442	687.584
296.514	841.421	94.7731
371.952	560.519	563.487
246.93	53.4395	69.4295
620.317	167.614	906.479
698.949	410.848	246.401
550.982	533.037	63.3818
976.273	55.8388	726.037
117.363	61.7301	440.409
960.374	304.807	691.942
382.28	361.253	399.389
199.937	96.3221	160.723
917.032	695.705	29.7859
173.313	424.263	874.771
140.227	971.916	415.678
879.441	970.626	627.737
516.072	56.8828	823.385
816.001	573.179	604.649
946.192	810.327	438.143
808.417	675.61	972.51
635.122	366.156	706.19
622.61	932.8	816.367
0.57795 596.273	355.401
815.869	289.705	499.456
44.1897	952.594	526.568
271.204	327.123	137.754
423.466	274.356	142.589
263.918	183.521	926.863
506.529	496.151	104.555
173.6	924.82	851.071
933.2	827.219	769.673
517.135	944.741	779.459
236.671	399.965	953.405
427.544	641.9	546.268
338.228	386.747	848.208
602.247	155.679	928.511
968.211	80.7525	112.572
656.647	364.564	629.06
137.673	233.671	699.063
628.916	745.745	621.204
621.588	293.759	882.124
972.947	479.331	521.732
151.555	674.504	95.2541
291.429	982.147	393
844.802	771.395	982.924
